,HBASE_ROW_KEY,City,Date,Timestamp,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
20074,Lucknow_20150817,Lucknow,20150817,1439749800,31.72,,4.89,7.54,6.24,,1.4,13.12,19.63,0.13,0.26,,84,Satisfactory
20075,Lucknow_20150818,Lucknow,20150818,1439836200,31.98,,4.47,8.21,6.24,,1.99,14.88,19.79,0.15,0.31,,140,Moderate
20076,Lucknow_20150819,Lucknow,20150819,1439922600,33.01,,4.25,9.09,6.24,,1.58,13.65,21.1,0.14,0.27,,103,Moderate
20077,Lucknow_20150820,Lucknow,20150820,1440009000,34.33,,4.21,9.36,6.07,,1.87,14.61,20.57,0.15,0.3,,80,Satisfactory
20078,Lucknow_20150821,Lucknow,20150821,1440095400,21.08,,17.59,10.27,4.22,,1.51,8.69,21.76,0.14,0.22,,75,Satisfactory
20079,Lucknow_20150822,Lucknow,20150822,1440181800,40.93,,4.21,8.53,4.41,,1.4,9.07,19.81,0.14,0.29,,78,Satisfactory
20080,Lucknow_20150823,Lucknow,20150823,1440268200,43.9,,4.87,8.32,4.3,,1.32,7.68,19.74,0.12,0.23,,77,Satisfactory
20081,Lucknow_20150824,Lucknow,20150824,1440354600,56.57,,5.7,8.03,4.3,,1.38,7.67,20.14,0.12,0.24,,82,Satisfactory
20082,Lucknow_20150825,Lucknow,20150825,1440441000,46.62,,3.58,8.26,4.22,,1.2,7.47,21.09,0.11,0.22,,158,Moderate
20083,Lucknow_20150826,Lucknow,20150826,1440527400,45.44,,4.09,8.5,4.22,,1.2,6.67,19.86,0.11,0.21,,75,Satisfactory
20084,Lucknow_20150827,Lucknow,20150827,1440613800,40.47,,6.41,8.71,4.22,,1.95,8.71,33.11,0.1,0.21,,106,Moderate
20085,Lucknow_20150828,Lucknow,20150828,1440700200,44.58,,4.29,11.77,4.22,,1.24,7.98,57.38,0.12,0.25,,105,Moderate
20086,Lucknow_20150829,Lucknow,20150829,1440786600,42.75,,5.64,11.37,3.88,,1.38,8.39,41.24,0.13,0.26,,82,Satisfactory
20087,Lucknow_20150830,Lucknow,20150830,1440873000,46.2,,5.57,9.23,3.78,,1.4,9.94,40.33,0.16,0.28,,89,Satisfactory
20088,Lucknow_20150831,Lucknow,20150831,1440959400,45.17,,5.83,7.36,4.22,,1.32,10.23,41.17,0.14,0.2,,94,Satisfactory
20089,Lucknow_20150901,Lucknow,20150901,1441045800,46.76,,6,7.21,4.22,,1.26,6.86,42.08,0.13,0.16,,80,Satisfactory
20090,Lucknow_20150902,Lucknow,20150902,1441132200,47.64,,6.12,7.64,4.22,,1.34,8.18,39.54,0.14,0.18,,86,Satisfactory
20091,Lucknow_20150903,Lucknow,20150903,1441218600,52.43,,5.71,8.46,4.3,,1.34,8.18,33.81,0.14,0.18,,107,Moderate
20092,Lucknow_20150904,Lucknow,20150904,1441305000,57.1,,4.51,8.64,4.22,,1.42,8.3,33.35,0.15,0.19,,113,Moderate
20093,Lucknow_20150905,Lucknow,20150905,1441391400,51.36,,5.57,10.81,4.64,,1.48,9.86,26.45,0.14,0.21,,108,Moderate
20094,Lucknow_20150906,Lucknow,20150906,1441477800,62.46,,4.58,11.82,4.3,,1.47,10.01,19.49,0.14,0.2,,117,Moderate
20095,Lucknow_20150907,Lucknow,20150907,1441564200,57.19,,4.5,10.96,4.22,,1.29,8.22,15.24,0.14,0.18,,114,Moderate
20096,Lucknow_20150908,Lucknow,20150908,1441650600,66.99,,4.32,9.99,4.22,,1.45,9.24,11.43,0.15,0.2,,143,Moderate
20097,Lucknow_20150909,Lucknow,20150909,1441737000,66.88,,5.19,9.82,4.22,,1.4,6.78,13.45,0.14,0.17,,151,Moderate
20098,Lucknow_20150910,Lucknow,20150910,1441823400,62.73,,6.37,9.76,4.47,,1.3,10.45,18.61,0.15,0.21,,132,Moderate
20099,Lucknow_20150911,Lucknow,20150911,1441909800,65.64,,5.5,12.2,4.05,,1.67,11.42,16.67,0.2,0.27,,148,Moderate
20100,Lucknow_20150912,Lucknow,20150912,1441996200,72.15,,5.13,9.92,4.3,,1.55,8.9,12.37,0.51,0.44,,149,Moderate
20101,Lucknow_20150913,Lucknow,20150913,1442082600,68.23,,4.89,9.36,4.3,,2.47,8.66,11.04,0.14,0.2,,232,Poor
20102,Lucknow_20150914,Lucknow,20150914,1442169000,66.15,,4.95,9.69,4.22,,1.61,10.2,11.49,0.17,0.24,,154,Moderate
20103,Lucknow_20150915,Lucknow,20150915,1442255400,71.73,,6.01,9.83,4.28,,1.53,8.61,20.31,0.16,0.2,,171,Moderate
20104,Lucknow_20150916,Lucknow,20150916,1442341800,64.24,,6.28,13.09,4.22,,1.38,8.12,34.96,0.12,0.21,,152,Moderate
20105,Lucknow_20150917,Lucknow,20150917,1442428200,66.17,,7.9,31.55,4.22,,1.49,11.76,38.06,0.13,0.38,,145,Moderate
20106,Lucknow_20150918,Lucknow,20150918,1442514600,64.64,,7.03,21.08,4.22,,1.65,6.88,58.73,2.04,3.76,,160,Moderate
20107,Lucknow_20150919,Lucknow,20150919,1442601000,70.56,,4.84,10.97,4.22,,1.32,6.92,59.26,0.12,0.23,,154,Moderate
20108,Lucknow_20150920,Lucknow,20150920,1442687400,74.68,,4.57,10.38,4.22,,1.95,9.75,30.49,0.17,0.34,,196,Moderate
20109,Lucknow_20150921,Lucknow,20150921,1442773800,28.82,,4.78,6.75,4.22,,1.39,7.41,13.21,0.94,1.04,,130,Moderate
20110,Lucknow_20150922,Lucknow,20150922,1442860200,28.26,,4.18,5.87,3.72,,1.62,2.54,14.26,2.65,2.65,,90,Satisfactory
20111,Lucknow_20150923,Lucknow,20150923,1442946600,39.66,,1.77,6.08,2.21,,1.52,1.23,18.51,1.17,1.17,,91,Satisfactory
20112,Lucknow_20150924,Lucknow,20150924,1443033000,48.54,,2.51,4.55,2.21,,1.44,2.2,31.76,2.2,2.2,,85,Satisfactory
20113,Lucknow_20150925,Lucknow,20150925,1443119400,49.65,,2.52,4.54,2.21,,1.43,1.61,32.62,1.61,1.61,,91,Satisfactory
20114,Lucknow_20150926,Lucknow,20150926,1443205800,42.27,,2.47,4.6,2.21,,1.61,2.1,32.05,2.1,2.1,,86,Satisfactory
20115,Lucknow_20150927,Lucknow,20150927,1443292200,49.92,,2.24,5.08,2.21,,1.49,1.84,32.05,1.84,1.84,,89,Satisfactory
20116,Lucknow_20150928,Lucknow,20150928,1443378600,63.28,,2.02,5.27,2.21,,1.75,3.18,31.91,3.18,3.18,,101,Moderate
20117,Lucknow_20150929,Lucknow,20150929,1443465000,51.42,,1.27,7.1,2.21,,1.41,2.21,31.63,0.93,0.89,,116,Moderate
20118,Lucknow_20150930,Lucknow,20150930,1443551400,47.21,,1.41,8.34,2.21,,5.68,2.26,36.79,0.2,0.14,,223,Poor
20119,Lucknow_20151001,Lucknow,20151001,1443637800,47.78,,1.2,9.97,2.21,,18.45,2.72,40.12,0.25,0.16,,244,Poor
20120,Lucknow_20151002,Lucknow,20151002,1443724200,54.13,,1.31,9.75,2.21,,12.16,1.9,40.06,0.17,0.11,,143,Moderate
20121,Lucknow_20151003,Lucknow,20151003,1443810600,60.88,,15.66,14.19,4.66,,3.44,3.67,36.79,0.33,0.22,,220,Poor
20122,Lucknow_20151004,Lucknow,20151004,1443897000,65.59,,11.5,17.08,4.89,,1.19,2.63,34.11,0.44,0.29,,154,Moderate
20123,Lucknow_20151005,Lucknow,20151005,1443983400,59.33,,4.16,7.63,4.22,,0.33,5.19,42.54,0.37,0.25,,118,Moderate
20124,Lucknow_20151006,Lucknow,20151006,1444069800,34.68,,3.73,6.72,4.22,,12.5,7.2,47.45,,,,148,Moderate
20125,Lucknow_20151007,Lucknow,20151007,1444156200,53.63,,12.82,10.14,4.22,,5.89,6.39,46.48,,,,100,Satisfactory
20126,Lucknow_20151008,Lucknow,20151008,1444242600,68.67,,10.39,22.65,4.22,,9.97,4.54,36.18,9.54,9.54,,183,Moderate
20127,Lucknow_20151009,Lucknow,20151009,1444329000,57.76,,9.86,24.06,4.22,,18.63,7.64,45.53,5.89,5.84,,228,Poor
20128,Lucknow_20151010,Lucknow,20151010,1444415400,44.58,,17.34,19.22,4.3,,5.54,5.18,36.33,3.69,3.68,,171,Moderate
20129,Lucknow_20151011,Lucknow,20151011,1444501800,28.45,,17.76,10.31,4.22,,15.74,4.51,39.51,0.42,0.41,,191,Moderate
20130,Lucknow_20151012,Lucknow,20151012,1444588200,70.75,,3.65,9.63,4.22,,2.58,4.92,31.79,0.14,0.05,,156,Moderate
20131,Lucknow_20151013,Lucknow,20151013,1444674600,72.43,,11.06,7.7,3.88,,1.66,4.51,49.76,0.21,0.16,,146,Moderate
20132,Lucknow_20151014,Lucknow,20151014,1444761000,73.52,,9.6,4.09,3.22,,1.56,4.62,48.78,0.23,0.18,,164,Moderate
20133,Lucknow_20151015,Lucknow,20151015,1444847400,82.39,,3.09,3.77,4.22,,7.73,6.83,46.97,0.39,0.31,,240,Poor
20134,Lucknow_20151016,Lucknow,20151016,1444933800,95.47,,11.88,15.55,3.55,,1.62,3.68,40.67,0.35,0.27,,188,Moderate
20135,Lucknow_20151017,Lucknow,20151017,1445020200,112.56,,4.97,3.45,3.77,,1.61,2.73,52.04,,,,230,Poor
20136,Lucknow_20151018,Lucknow,20151018,1445106600,133.81,,3.01,4.48,3.16,,1.59,3.49,71.97,,,,267,Poor
20137,Lucknow_20151019,Lucknow,20151019,1445193000,133.94,,2.55,7.6,4.22,,2.51,3.81,67.42,3.77,3.26,,231,Poor
20138,Lucknow_20151020,Lucknow,20151020,1445279400,188.69,,16.41,7.78,4.22,,1.74,4.39,69.65,,,,323,Very Poor
20139,Lucknow_20151021,Lucknow,20151021,1445365800,185.78,,7.95,6.24,4.36,,1.52,5.33,63.32,,,,334,Very Poor
20140,Lucknow_20151022,Lucknow,20151022,1445452200,166.1,,12.73,10.89,4.22,,1.88,6.46,61.79,,,,324,Very Poor
20141,Lucknow_20151023,Lucknow,20151023,1445538600,120.87,,16.85,24.63,4.05,,1.62,6.16,54.26,,,,253,Poor
20142,Lucknow_20151024,Lucknow,20151024,1445625000,155.09,,28.27,43.54,3.47,,5.07,5.95,69.01,,,,331,Very Poor
20143,Lucknow_20151025,Lucknow,20151025,1445711400,162.6,,11.96,28.63,4.22,,5.99,3.98,51.08,,,,345,Very Poor
20144,Lucknow_20151026,Lucknow,20151026,1445797800,190.97,,22.35,32.94,4.14,,2.49,4.95,56.56,,,,340,Very Poor
20145,Lucknow_20151027,Lucknow,20151027,1445884200,192.37,,35.79,39.5,4.9,,2.01,4.81,42.39,,,,365,Very Poor
20146,Lucknow_20151028,Lucknow,20151028,1445970600,156.6,,33.88,31.43,4.14,,1.56,4.94,20.85,,,,345,Very Poor
20147,Lucknow_20151029,Lucknow,20151029,1446057000,123.29,,9.34,15.4,4.22,,9.56,3.03,26.72,,,,341,Very Poor
20148,Lucknow_20151030,Lucknow,20151030,1446143400,123.44,,15.19,16.92,4.22,,8.69,5.91,32.81,,,,319,Very Poor
20149,Lucknow_20151031,Lucknow,20151031,1446229800,140.75,,24.02,29.73,4.22,,2.39,6.41,36.74,,,,305,Very Poor
20150,Lucknow_20151101,Lucknow,20151101,1446316200,154.01,,14.6,25.19,4.81,,2.36,4.65,38.51,,,,329,Very Poor
20151,Lucknow_20151102,Lucknow,20151102,1446402600,162.51,,19.1,34.31,4.3,,1.8,6.14,41.41,,,,328,Very Poor
20152,Lucknow_20151103,Lucknow,20151103,1446489000,147.9,,12.9,32.52,4.22,,1.8,6.72,45.5,,,,329,Very Poor
20153,Lucknow_20151104,Lucknow,20151104,1446575400,205.62,,20.32,34.75,4.22,,4.74,7.71,53.97,,,,356,Very Poor
20154,Lucknow_20151105,Lucknow,20151105,1446661800,187.6,,16.48,28.61,4.22,,4.16,5.66,51.48,,,,389,Very Poor
20155,Lucknow_20151106,Lucknow,20151106,1446748200,127.49,,12.14,24.22,4.22,,7.24,5.23,37.04,,,,321,Very Poor
20156,Lucknow_20151107,Lucknow,20151107,1446834600,192.7,,24.97,32.98,4.22,,2.25,7.36,40.66,,,,333,Very Poor
20157,Lucknow_20151108,Lucknow,20151108,1446921000,186.9,,14.18,28.81,4.22,,1.96,5.76,41.52,,,,361,Very Poor
20158,Lucknow_20151109,Lucknow,20151109,1447007400,143.47,,22.4,32,4.22,,2.85,9.47,45.57,,,,264,Poor
20159,Lucknow_20151110,Lucknow,20151110,1447093800,247.11,,23.01,31.56,4.22,,2.32,8.86,44.27,,,,288,Poor
20160,Lucknow_20151111,Lucknow,20151111,1447180200,325.72,,9.27,22.08,4.47,,1.64,9.08,55.03,,,,427,Severe
20161,Lucknow_20151112,Lucknow,20151112,1447266600,344.93,,10.86,21.89,5.45,,1.38,13.5,65.32,,,,472,Severe
20162,Lucknow_20151113,Lucknow,20151113,1447353000,333.82,,11.07,21.3,4.22,,1.73,10.95,66.83,,,,482,Severe
20163,Lucknow_20151114,Lucknow,20151114,1447439400,384.4,,11.63,22.72,4.22,,4.46,10.23,61.83,,,,486,Severe
20164,Lucknow_20151115,Lucknow,20151115,1447525800,306.59,,11.42,19.84,8.33,,1.26,7.89,63.49,,,,478,Severe
20165,Lucknow_20151116,Lucknow,20151116,1447612200,258.7,,13.15,20.43,4.22,,2.31,11.45,50.15,,,,409,Severe
20166,Lucknow_20151117,Lucknow,20151117,1447698600,226.73,,12.32,19.15,4.22,,3.61,7.88,42.69,,,,402,Severe
20167,Lucknow_20151118,Lucknow,20151118,1447785000,217.75,,7.2,20.83,4.22,,1.78,11.18,55.94,,,,365,Very Poor
20168,Lucknow_20151119,Lucknow,20151119,1447871400,264.18,,8.22,21.42,4.22,,3.75,8.47,44.63,,,,395,Very Poor
20169,Lucknow_20151120,Lucknow,20151120,1447957800,305.64,,14.04,17.38,4.22,,5.99,6.8,51.15,,,,450,Severe
20170,Lucknow_20151121,Lucknow,20151121,1448044200,268.78,,10.64,18.37,4.81,,2.77,7.68,49.03,,,,422,Severe
20171,Lucknow_20151122,Lucknow,20151122,1448130600,302.85,,21.43,16.83,4.3,,3.01,9.69,47.17,,,,443,Severe
20172,Lucknow_20151123,Lucknow,20151123,1448217000,281.45,,22.68,14.84,4.22,,2.92,8.37,43.9,,,,427,Severe
20173,Lucknow_20151124,Lucknow,20151124,1448303400,287.55,,18.46,15.51,4.05,,7.74,5.21,29.16,,,,420,Severe
20174,Lucknow_20151125,Lucknow,20151125,1448389800,243.68,,12.27,18.58,4.22,,3.2,4.87,37.37,,,,427,Severe
20175,Lucknow_20151126,Lucknow,20151126,1448476200,234.54,,18.65,20.79,3.38,,17.43,6.77,26.6,,,,410,Severe
20176,Lucknow_20151127,Lucknow,20151127,1448562600,320.88,,11.79,19.83,4.81,,1.94,4.07,28,,,,443,Severe
20177,Lucknow_20151128,Lucknow,20151128,1448649000,327.45,,15.93,59.08,5.06,,5.2,3.16,44.59,,,,466,Severe
20178,Lucknow_20151129,Lucknow,20151129,1448735400,226.18,,21.55,16.61,4.22,,16.09,4.02,39.68,,,,424,Severe
20179,Lucknow_20151130,Lucknow,20151130,1448821800,246.37,,26.38,16.73,4.22,,5.53,5.16,39.11,,,,387,Very Poor
20180,Lucknow_20151201,Lucknow,20151201,1448908200,213.96,,39.31,70.48,4.22,,4.08,4.42,35.2,,,,417,Severe
20181,Lucknow_20151202,Lucknow,20151202,1448994600,60.54,,9.9,63.58,5.06,,1.86,3.76,20.36,,,,239,Poor
20182,Lucknow_20151203,Lucknow,20151203,1449081000,196.55,,4.82,33.38,4.22,,1.52,3.57,45.18,,,,259,Poor
20183,Lucknow_20151204,Lucknow,20151204,1449167400,245.14,,5.03,36.25,4.29,,2.88,4.61,50.81,,,,381,Very Poor
20184,Lucknow_20151205,Lucknow,20151205,1449253800,358.43,,20.06,35.22,4.38,,3.09,6.64,44.22,,,,452,Severe
20185,Lucknow_20151206,Lucknow,20151206,1449340200,371.89,,24.04,40.73,4.47,,3.52,6.34,43.58,,,,508,Severe
20186,Lucknow_20151207,Lucknow,20151207,1449426600,506.04,,42.6,48.17,4.47,,5.1,7.33,36.68,,,,508,Severe
20187,Lucknow_20151208,Lucknow,20151208,1449513000,467.37,,15.39,20.77,6.16,,2.01,4.92,45.27,37.16,67.55,,584,Severe
20188,Lucknow_20151209,Lucknow,20151209,1449599400,385.13,,71.62,18.69,6.24,,2.77,11.19,47.33,18.77,50.32,,532,Severe
20189,Lucknow_20151210,Lucknow,20151210,1449685800,384.13,,64.39,27.29,5.82,,2.38,6.2,52.64,0.55,1.05,,510,Severe
20190,Lucknow_20151211,Lucknow,20151211,1449772200,240.85,,22.85,36.73,6.27,,2.43,4.12,39.65,0.19,0.16,,426,Severe
20191,Lucknow_20151212,Lucknow,20151212,1449858600,343.82,,14.17,31.23,6.56,,1.81,4.27,36.36,18.66,47.45,,455,Severe
20192,Lucknow_20151213,Lucknow,20151213,1449945000,245.71,,9.59,20.29,4.22,,1.39,4.49,41.23,7.77,22.08,,418,Severe
20193,Lucknow_20151214,Lucknow,20151214,1450031400,269.97,,14.06,8.73,4.22,,1.69,5.02,41.6,5.99,17.61,,421,Severe
20194,Lucknow_20151215,Lucknow,20151215,1450117800,206.35,,15.78,8.79,4.22,,1.99,5.53,48.63,5.21,19.67,,372,Very Poor
20195,Lucknow_20151216,Lucknow,20151216,1450204200,207.43,,18.92,9.44,3.8,,3.12,5.86,55.09,14.38,39.01,,377,Very Poor
20196,Lucknow_20151217,Lucknow,20151217,1450290600,174.5,,15.73,11.88,4.22,,3.41,5.02,49.4,16.16,40.56,,344,Very Poor
20197,Lucknow_20151218,Lucknow,20151218,1450377000,171.81,,8.65,9.87,4.22,,1.77,3.35,41.62,7.14,22.1,,339,Very Poor
20198,Lucknow_20151219,Lucknow,20151219,1450463400,130.02,,31.42,9.73,4.22,,2.56,4.85,53.82,0.43,1.33,,270,Poor
20199,Lucknow_20151220,Lucknow,20151220,1450549800,216.6,,18.61,11.33,4.22,,5.87,4.8,55.72,0.44,1.35,,376,Very Poor
20200,Lucknow_20151221,Lucknow,20151221,1450636200,209.5,,20.35,10.65,4.22,,4.66,5.66,55.87,0.36,1.09,,362,Very Poor
20201,Lucknow_20151222,Lucknow,20151222,1450722600,263.23,,21.02,11.61,4.22,,3.95,7,56.99,0.32,0.95,,381,Very Poor
20202,Lucknow_20151223,Lucknow,20151223,1450809000,277.97,,10.47,13.02,4.22,,2.67,5.33,46.88,0.26,0.79,,442,Severe
20203,Lucknow_20151224,Lucknow,20151224,1450895400,176.88,,6.39,13.01,4.22,,2.39,4.68,40.87,0.3,0.89,,366,Very Poor
20204,Lucknow_20151225,Lucknow,20151225,1450981800,119.88,,5.24,12.53,4.89,,11.6,5.07,48.63,0.43,1.28,,325,Very Poor
20205,Lucknow_20151226,Lucknow,20151226,1451068200,143.01,,16.43,12.78,7.22,,5.09,7.73,54.57,0.42,1.27,,291,Poor
20206,Lucknow_20151227,Lucknow,20151227,1451154600,145.11,,20.03,11.88,10.93,,1.3,4.23,44.31,0.39,1.16,,332,Very Poor
20207,Lucknow_20151228,Lucknow,20151228,1451241000,157.54,,4.92,16.34,6.15,,2.11,5.59,48.38,0.41,1.23,,314,Very Poor
20208,Lucknow_20151229,Lucknow,20151229,1451327400,152.87,,2.7,15.2,2.21,,3.77,5.87,50.53,0.41,1.22,,346,Very Poor
20209,Lucknow_20151230,Lucknow,20151230,1451413800,162.39,,9.36,18.2,3.92,,2.46,6,51.92,0.34,1.02,,324,Very Poor
20210,Lucknow_20151231,Lucknow,20151231,1451500200,207.99,,21.55,17.98,3.3,,4.27,8.1,50.82,0.21,0.63,,359,Very Poor
20211,Lucknow_20160101,Lucknow,20160101,1451586600,203.43,,11.64,13.27,2.68,,3.4,6.53,38.97,0.23,0.69,,375,Very Poor
20212,Lucknow_20160102,Lucknow,20160102,1451673000,188.05,,7.22,14.56,3.37,,2.49,4.82,40.81,0.23,0.69,,366,Very Poor
20213,Lucknow_20160103,Lucknow,20160103,1451759400,135.82,,4.57,15.12,2.21,,2.58,5.49,50.04,0.33,0.98,,315,Very Poor
20214,Lucknow_20160104,Lucknow,20160104,1451845800,137.98,,8.89,15.24,2.21,,2.95,5.99,61.74,0.33,1,,304,Very Poor
20215,Lucknow_20160105,Lucknow,20160105,1451932200,137.01,,19.46,13.94,3.15,,4.69,8.53,47.95,0.26,0.78,,313,Very Poor
20216,Lucknow_20160106,Lucknow,20160106,1452018600,173.33,,14.07,14.34,4.22,,4.04,6.95,64.96,0.37,1,,327,Very Poor
20217,Lucknow_20160107,Lucknow,20160107,1452105000,149.68,,7.59,11.58,4.22,,3.46,7.04,77.59,0.3,0.89,,336,Very Poor
20218,Lucknow_20160108,Lucknow,20160108,1452191400,155.57,,5.74,10.45,4.22,,2.01,6.77,45.41,2.43,3.26,,318,Very Poor
20219,Lucknow_20160109,Lucknow,20160109,1452277800,119.03,,2.87,12.75,3.38,,2.46,4.68,41.17,46.87,46.87,,322,Very Poor
20220,Lucknow_20160110,Lucknow,20160110,1452364200,120.45,,3.05,12.88,2.38,,2.31,6.93,51.24,45.09,45.09,,245,Poor
20221,Lucknow_20160111,Lucknow,20160111,1452450600,192.61,,6.95,11.88,3.3,,3.39,6.61,38.63,0.34,0.41,,337,Very Poor
20222,Lucknow_20160112,Lucknow,20160112,1452537000,237.84,,5.66,10.01,4.39,,2.66,5.8,36.95,0.4,1.01,,376,Very Poor
20223,Lucknow_20160113,Lucknow,20160113,1452623400,250.73,,7.72,10.49,3.97,,2.24,7.17,42.9,,,,403,Severe
20224,Lucknow_20160114,Lucknow,20160114,1452709800,250.67,,9.21,9.74,2.38,,1.85,6.86,38.05,13.83,14.25,,402,Severe
20225,Lucknow_20160115,Lucknow,20160115,1452796200,169.86,,4.67,10.83,3.38,,2.31,8.97,34.72,,,,362,Very Poor
20226,Lucknow_20160116,Lucknow,20160116,1452882600,174.76,,2.69,11.94,4.22,,7.15,5.03,30.67,,,,349,Very Poor
20227,Lucknow_20160117,Lucknow,20160117,1452969000,168.21,,3.34,11.81,4.3,,2.06,6.02,37.2,,,,338,Very Poor
20228,Lucknow_20160118,Lucknow,20160118,1453055400,232.46,,5.09,11.48,4.22,,1.93,7.1,36.08,2.85,3.84,,369,Very Poor
20229,Lucknow_20160119,Lucknow,20160119,1453141800,273.85,,3.88,12.37,4.22,,2.51,6.42,17.32,,,,404,Severe
20230,Lucknow_20160120,Lucknow,20160120,1453228200,139.7,,2.38,12.38,4.22,,3.1,5.65,30.12,41.94,42.04,,375,Very Poor
20231,Lucknow_20160121,Lucknow,20160121,1453314600,166.38,,2.57,12.16,4.22,,3.95,6.09,25.12,20.88,20.88,,330,Very Poor
20232,Lucknow_20160122,Lucknow,20160122,1453401000,255.63,,2.5,12.22,4.22,,7.43,6.49,46.69,,,,372,Very Poor
20233,Lucknow_20160123,Lucknow,20160123,1453487400,253.71,,5.89,11.06,3.88,,1.37,7.69,21.28,19.5,19.5,,415,Severe
20234,Lucknow_20160124,Lucknow,20160124,1453573800,241.9,,11.64,9.29,3.13,,1.88,8.44,28.9,23.34,23.34,,404,Severe
20235,Lucknow_20160125,Lucknow,20160125,1453660200,238.8,,9.63,10.09,3.96,,2.42,8.85,39.7,24.05,24.07,,388,Very Poor
20236,Lucknow_20160126,Lucknow,20160126,1453746600,248.76,,7.27,9.88,3.55,,1.76,7.45,47.57,,,,404,Severe
20237,Lucknow_20160127,Lucknow,20160127,1453833000,212.94,,4.67,11.53,4.22,,1.68,8.48,45.31,5.34,31.09,,372,Very Poor
20238,Lucknow_20160128,Lucknow,20160128,1453919400,255.85,,5.38,13.93,4.22,,1.4,7.75,44.62,0.4,3.23,,393,Very Poor
20239,Lucknow_20160129,Lucknow,20160129,1454005800,259.11,,7.18,12.09,3.78,,2.02,8.84,47.42,0.19,0.77,,407,Severe
20240,Lucknow_20160130,Lucknow,20160130,1454092200,277.66,,4.29,14.85,4.22,,1.61,7.22,39.27,0.13,,,418,Severe
20241,Lucknow_20160131,Lucknow,20160131,1454178600,210.94,,3.91,15.64,8.87,,1.53,7,38.06,,,,399,Very Poor
20242,Lucknow_20160201,Lucknow,20160201,1454265000,151.38,,4.26,14.99,8.81,,1.64,6.69,37.27,,,,337,Very Poor
20243,Lucknow_20160202,Lucknow,20160202,1454351400,153.42,,4.02,14.34,4.74,,17.2,7.69,52.05,,,,339,Very Poor
20244,Lucknow_20160203,Lucknow,20160203,1454437800,130.88,,4.1,15.06,4.22,,1.87,4.67,71.66,67.52,70.79,,316,Very Poor
20245,Lucknow_20160204,Lucknow,20160204,1454524200,115.55,,4.52,14.03,4.3,,2.58,5.24,59.45,,,,252,Poor
20246,Lucknow_20160205,Lucknow,20160205,1454610600,178.06,,2.57,13.51,4.05,,1.47,5.55,64.32,,,,315,Very Poor
20247,Lucknow_20160206,Lucknow,20160206,1454697000,253.19,,8.98,10.93,4.05,,1.65,6.68,64.37,155.68,157.69,,384,Very Poor
20248,Lucknow_20160207,Lucknow,20160207,1454783400,255.81,,7.04,14.19,4.3,,1.3,6.08,54.25,,,,394,Very Poor
20249,Lucknow_20160208,Lucknow,20160208,1454869800,290.47,,8.79,16.52,5.15,,1.6,5.96,38.88,,,,420,Severe
20250,Lucknow_20160209,Lucknow,20160209,1454956200,206.49,,6.49,13.74,4.22,,1.33,7.04,54.66,167.93,173.07,,394,Very Poor
20251,Lucknow_20160210,Lucknow,20160210,1455042600,206.95,,7.2,11.6,4.22,,1.4,7.74,62.94,186.43,210.75,,366,Very Poor
20252,Lucknow_20160211,Lucknow,20160211,1455129000,209.99,,5.97,8.03,4.47,,5.16,8.61,51.53,,,,392,Very Poor
20253,Lucknow_20160212,Lucknow,20160212,1455215400,168.23,,5.74,13.61,4.22,,7.45,6.23,50.12,,,,377,Very Poor
20254,Lucknow_20160213,Lucknow,20160213,1455301800,147.08,,6.05,13.14,4.22,,1.35,6.38,45.07,,,,319,Very Poor
20255,Lucknow_20160214,Lucknow,20160214,1455388200,162.7,,6.12,13.6,4.22,,2.54,7.18,56.83,,,,335,Very Poor
20256,Lucknow_20160215,Lucknow,20160215,1455474600,171.76,,5.77,13.81,4.22,,1.37,6.96,55.8,0.3,0.41,,330,Very Poor
20257,Lucknow_20160216,Lucknow,20160216,1455561000,186,,5.96,12.22,4.48,,2.38,10.14,58.94,,,,344,Very Poor
20258,Lucknow_20160217,Lucknow,20160217,1455647400,195.12,,6.47,10.89,4.81,,1.68,6.7,57.27,,,,358,Very Poor
20259,Lucknow_20160218,Lucknow,20160218,1455733800,112.33,,6.82,16.21,4.3,,1.21,4.71,65.02,0.28,,,320,Very Poor
20260,Lucknow_20160219,Lucknow,20160219,1455820200,105.53,,5.16,16.33,4.22,,1.27,4.95,54.73,1.46,1.33,,252,Poor
20261,Lucknow_20160220,Lucknow,20160220,1455906600,109.4,,14.9,27.77,3.72,,1.36,4.91,46.03,1.29,0.96,,245,Poor
20262,Lucknow_20160221,Lucknow,20160221,1455993000,86.47,,3.75,41.05,2.21,,1.09,3.53,46.49,0.82,0.31,,238,Poor
20263,Lucknow_20160222,Lucknow,20160222,1456079400,72.62,,3.43,39.03,3.55,,1.26,4.68,66.08,2.74,4.26,,172,Moderate
20264,Lucknow_20160223,Lucknow,20160223,1456165800,94.93,,7.04,39.06,4.22,,1.45,6.18,69.74,4.83,7.28,,190,Moderate
20265,Lucknow_20160224,Lucknow,20160224,1456252200,147.59,,19.6,44.96,4.22,,1.69,5.96,53.88,3.66,6.13,,303,Very Poor
20266,Lucknow_20160225,Lucknow,20160225,1456338600,151.15,,6.62,35.68,5.13,,1.4,5.65,70.73,3.65,5.23,,322,Very Poor
